208.115.111.73 - - [18/Feb/2013:00:08:49 +0700] "GET /robots.txt HTTP/1.1" 404 278 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /data/avatar/mathlogo.gif HTTP/1.1" 200 7928 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /webskins/skins/default/main/images/box-btm.png HTTP/1.1" 200 941 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /webskins/plugins/formValidator.2.2/js/jquery.validationEngine.js HTTP/1.1" 200 48957 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /webskins/skins/default/main/images/sidebar.png HTTP/1.1" 200 989 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /webskins/skins/default/main/images/arrow_right.gif HTTP/1.1" 200 824 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /data/avatar/new.gif HTTP/1.1" 200 2954 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /data/images/thumb//admin_1346932141.jpg HTTP/1.1" 200 4793 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /data/images/promotion/ads1.png HTTP/1.1" 200 58888 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /data/images/thumb//images656996_12.jpg HTTP/1.1" 200 2567 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /data/images/thumb//images656953_duhoctrungquoccangi.jpg HTTP/1.1" 200 2965 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /data/images/thumb//images656700_12.jpg HTTP/1.1" 200 2531 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /data/images/thumb//admin_1344704443.png HTTP/1.1" 200 2394 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /data/images/thumb//admin_1344704125.jpg HTTP/1.1" 200 3737 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:19 +0700] "GET /data/images/thumb//a41d3d7c-f173-4889-b34b-df39659a38e7_220px-Pi_pie2.jpg HTTP/1.1" 200 3320 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:20 +0700] "GET /data/images/promotion/khamphabian.png HTTP/1.1" 200 12131 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:20 +0700] "GET /data/images/thumb//admin_1344779656.jpg HTTP/1.1" 200 4316 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:20 +0700] "GET /data/images/thumb//admin_1344779539.jpg HTTP/1.1" 200 3272 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:20 +0700] "GET /data/images/thumb//admin_1344779425.gif HTTP/1.1" 200 2595 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:20 +0700] "GET /webskins/skins/default/main/images/bg-footer.jpg HTTP/1.1" 200 8781 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
69.171.224.116 - - [18/Feb/2013:21:26:20 +0700] "HEAD /data/images/thumb//images656953_duhoctrungquoccangi.jpg HTTP/1.1" 206 0 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
69.171.224.117 - - [18/Feb/2013:21:26:20 +0700] "HEAD /data/images/thumb//admin_1344779425.gif HTTP/1.1" 206 0 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
118.71.114.234 - - [18/Feb/2013:21:26:26 +0700] "GET /webskins/skins/system/images/favicon.ico HTTP/1.1" 200 3971 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
69.171.233.2 - - [18/Feb/2013:21:26:26 +0700] "GET /data/avatar/mathlogo.gif HTTP/1.1" 206 7928 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
118.71.114.234 - - [18/Feb/2013:21:26:57 +0700] "POST /?portal=mc_web&page=regTeach HTTP/1.1" 200 32072 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:27:05 +0700] "GET /data/images/thumb//admin_1346932141.jpg HTTP/1.1" 200 4793 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
95.108.248.30 - - [18/Feb/2013:22:27:43 +0700] "GET /?portal=mc_web&page=articleDetail&id=634 HTTP/1.1" 200 27668 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
180.76.5.99 - - [18/Feb/2013:23:25:47 +0700] "GET /?portal=mc_web&page=articleDetail&id=648 HTTP/1.1" 200 21434 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
1.202.218.110 - - [18/Feb/2013:23:26:54 +0700] "GET /?portal=mc_web&page=DocOfClass&classID=20&cateID=3 HTTP/1.1" 200 17224 "-" "Mozilla/5.0 (compatible; JikeSpider; +http://shoulu.jike.com/spider.html)"
1.202.218.110 - - [18/Feb/2013:23:26:57 +0700] "GET /?portal=mc_web&page=DocOfClass&classID=3&cateID=4 HTTP/1.1" 200 17224 "-" "Mozilla/5.0 (compatible; JikeSpider; +http://shoulu.jike.com/spider.html)"
